connection_date,user_id,start_hour,start_minute,end_hour,end_minute
20171109,93403,17,40,18,17
20171109,93762,0,4,0,47
20171109,94018,13,0,13,19
20171109,95487,15,56,16,3
20171109,96389,15,19,15,31
20171109,96624,13,52,13,56
20171109,96797,11,15,11,21
20171109,97348,11,42,11,44
20171109,97370,18,10,18,39
20171109,97557,17,32,17,43
20171109,97563,13,23,13,39
20171109,97790,6,36,7,10
20171109,98031,16,58,17,6
20171109,99982,8,23,8,49
20171109,100526,20,19,21,0
20171109,100806,6,35,6,59
20171109,101440,19,0,19,3
20171109,103609,12,29,12,49
20171109,104117,16,2,16,37
20171109,104191,12,14,12,41
20171109,104829,7,58,8,10
20171109,104973,9,4,9,12
20171109,105321,6,16,6,48
20171109,106664,10,44,10,50
20171109,106935,5,56,6,2
20171109,107031,17,57,18,0
20171109,107987,20,48,20,51
20171109,108305,12,0,12,6
20171109,108321,17,57,17,58
20171109,108531,8,17,8,41
20171109,108677,18,36,18,44
20171109,108888,9,22,10,0
20171109,109728,18,36,18,38
20171109,109817,16,52,17,9
20171109,109838,5,38,5,39
20171109,110151,18,24,19,5
20171109,110339,16,37,17,0
20171109,110446,4,57,5,6
20171109,110817,18,18,18,26
20171109,110956,13,47,14,6
20171109,111023,9,29,9,46
20171109,111140,8,34,8,44
20171109,111175,8,54,8,59
20171109,111236,21,1,21,7
20171109,111349,18,55,19,26
20171109,111421,10,4,10,7
20171109,111975,11,12,11,29
20171109,112062,17,4,17,21
20171109,112481,11,44,12,3
20171109,113041,11,28,11,35
20171109,113520,21,31,22,21
20171109,113933,13,21,13,44
20171109,114524,17,17,17,29
20171109,114553,6,49,6,58
20171109,115658,5,51,5,58
20171109,116256,13,51,14,3
20171109,116256,14,36,14,39
20171109,116717,20,18,20,27
20171109,117280,7,36,7,54
20171109,118196,20,51,21,0
20171109,118733,16,45,16,51
20171109,119345,6,25,6,35
20171109,120428,8,59,9,5
20171109,121117,6,23,6,36
20171109,121213,11,38,11,46
20171109,121455,18,28,18,52
20171109,122455,16,51,16,57
20171109,123791,11,32,11,59
20171109,124316,12,20,12,50
20171109,124461,20,10,20,15
20171109,124844,7,58,8,2
20171109,124899,18,7,18,16
20171109,125159,18,39,18,49
20171109,125518,9,39,9,48
20171109,126009,18,27,18,49
20171109,126281,12,32,12,34
20171109,126759,23,43,23,53
20171109,127213,16,36,16,56
20171109,127288,6,40,6,45
20171109,127584,5,40,6,1
20171109,127643,17,58,18,2
20171109,128396,15,1,15,7
20171109,129120,7,19,7,32
20171109,129305,7,40,7,47
20171109,129408,17,11,17,26
20171109,130482,12,24,12,28
20171109,130762,15,45,15,53
20171109,131309,9,9,9,22
20171109,131640,4,32,4,37
20171109,131666,8,50,9,3
20171109,131901,6,58,7,24
20171109,132091,10,33,11,15
20171109,133209,7,26,7,35
20171109,133858,9,20,9,35
20171109,133863,7,17,7,21
20171109,134457,8,4,8,31
20171109,135238,15,20,15,34
20171109,135400,7,41,7,46
20171109,135797,17,47,18,0
20171109,136288,12,17,12,22
20171109,136558,12,47,12,54
20171109,137909,5,26,5,33
20171109,138934,18,33,18,41
20171109,139273,6,10,6,19
20171109,139576,8,25,8,44
20171109,140943,10,53,11,12
20171109,141031,14,23,14,27
20171109,141167,5,33,5,42
20171109,141525,11,48,11,56
20171109,142454,11,10,12,38
20171109,144162,11,15,11,27
20171109,145206,8,0,8,6
20171109,145310,10,45,11,14
20171109,145750,17,54,18,3
20171109,145925,16,30,16,37
20171109,146160,16,37,16,43
20171109,146712,18,26,18,35
20171109,148327,19,4,19,17
20171109,148890,8,38,8,54
20171109,149955,5,54,6,8
20171109,150044,14,53,14,58
20171109,150578,17,10,17,17
20171109,150624,17,37,18,7
20171109,151577,11,20,11,44
20171109,152339,14,38,14,46
20171109,152387,5,33,5,43
20171109,153044,15,30,15,38
20171109,153409,18,33,18,37
20171109,153806,8,40,8,45
20171109,154350,5,51,6,1
20171109,154404,16,13,16,14
20171109,155431,19,19,19,22
20171109,155443,10,59,11,23
20171109,156067,16,10,16,36
20171109,156258,19,41,20,23
20171109,156417,16,51,17,0
20171109,157024,12,42,12,48
20171109,157551,17,49,17,59
20171109,157587,16,23,16,44
20171109,158225,11,11,11,21
20171109,158652,9,41,9,53
20171109,158881,17,58,18,3
20171109,159107,5,42,5,48
20171109,159323,6,28,7,30
20171109,161228,7,21,7,38
20171109,161327,6,17,6,40
20171109,166549,20,44,20,48
20171109,167698,12,44,12,47
20171109,168382,11,53,12,20
20171109,168853,18,44,18,47
20171109,169097,7,5,7,6
20171109,170079,18,1,18,6
20171109,170567,20,58,21,18
20171109,170680,5,57,6,10
20171109,170737,5,5,5,55
20171109,170990,0,0,0,13
20171109,171384,10,9,10,23
20171109,172346,8,13,8,21
20171109,173425,15,7,15,11
20171109,174002,18,0,18,12
20171109,175120,5,16,5,39
20171109,176882,18,8,18,11
20171109,177207,13,20,13,31
20171109,177266,17,57,18,7
20171109,177309,17,28,17,33
20171109,178504,18,30,18,42
20171109,178508,7,12,7,42
20171109,178794,6,18,6,26
20171109,179346,19,18,20,2
20171109,179377,18,36,18,42
20171109,180095,6,25,6,26
20171109,180794,13,7,13,18
20171109,181360,9,9,9,13
20171109,181374,16,50,16,58
20171109,181482,7,52,7,59
20171109,182560,16,52,17,0
20171109,182755,14,7,14,11
20171109,182818,21,19,21,21
20171109,183072,0,0,0,1
20171109,183304,9,16,9,55
20171109,183830,1,1,1,33
20171109,183917,7,8,7,15
20171109,184665,14,36,14,43
20171109,186225,20,18,20,19
20171109,186553,8,30,8,42
20171109,186628,0,27,0,51
20171109,187253,16,0,16,3
20171109,187295,13,25,13,36
20171109,187735,19,11,19,34
20171109,188002,12,24,12,42
20171109,188703,9,51,10,6
20171109,189879,0,13,0,32
20171109,189978,10,46,11,25
20171109,190068,9,11,9,18
20171109,191459,8,27,8,31
20171109,192318,13,19,13,58
20171109,192430,17,24,17,27
20171109,192546,6,11,6,18
20171109,192799,16,36,16,47
20171109,193540,9,49,9,51
20171109,195479,8,1,8,7
20171109,195722,5,0,5,9
20171109,196165,9,17,9,25
20171109,198088,9,37,9,47
20171109,198117,14,50,14,59
20171109,198283,19,51,20,3
20171109,199107,16,44,16,52
20171109,200340,17,30,17,41
20171109,201087,8,9,8,13
20171109,203307,10,7,10,16
20171109,203832,9,0,9,3
20171109,203999,10,52,11,22
20171109,204475,16,33,16,55
20171109,205352,10,34,10,48
20171109,205538,16,41,17,40
20171109,205586,5,45,6,48
20171109,206576,16,36,17,30
20171109,207057,8,12,8,48
20171109,207141,7,3,7,15
20171109,207583,7,35,7,44
20171109,208108,6,34,6,47
20171109,208872,8,52,8,57
20171109,209558,9,56,10,19
20171109,210415,19,48,19,56
20171109,210617,9,50,9,57
20171109,210794,6,59,8,10
20171109,211326,22,36,22,43
20171109,211866,12,30,12,47
20171109,212093,7,18,7,26
20171109,212506,8,44,9,3
20171109,214665,18,2,18,12
20171109,216169,14,11,14,26
20171109,216605,9,33,9,48
20171109,217267,8,14,8,22
20171109,218817,20,13,20,27
20171109,218857,12,51,12,56
20171109,219821,8,23,8,33
20171109,221311,22,10,22,15
20171109,223071,6,26,6,33
20171109,224469,15,22,15,29
20171109,224586,15,58,16,1
20171109,226640,5,37,5,44
20171109,227355,17,13,17,35
20171109,228715,9,12,9,53
20171109,229508,14,1,14,13
20171109,230172,12,48,12,52
20171109,230303,16,54,17,3
20171109,230320,5,19,5,54
20171109,231642,17,12,17,16
20171109,231884,18,23,18,27
20171109,233411,8,2,8,15
20171109,234010,16,27,16,31
20171109,234698,12,43,12,48
20171109,235070,8,5,8,13
20171109,236524,7,8,7,17
20171109,236654,19,27,19,31
20171109,239993,9,2,9,10
20171109,240412,16,15,16,46
20171109,240617,0,31,0,32
20171109,240771,15,46,15,50
20171109,242329,9,30,9,33
20171109,244450,18,5,18,13
20171109,244595,16,58,16,59
20171109,246130,7,45,7,54
20171109,246424,11,19,12,6
20171109,246922,18,25,18,51
20171109,247423,11,22,11,25
20171109,248932,9,5,9,14
20171109,249375,21,14,21,19
20171109,249741,6,43,6,48
20171109,250374,19,3,19,7
20171109,251342,17,8,17,17
20171109,252618,18,32,19,10
20171109,253018,10,21,10,55
20171109,253040,22,19,22,26
20171109,253273,16,12,16,17
20171109,253478,17,20,17,26
20171109,253673,22,10,22,17
20171109,254953,6,18,6,36
20171109,256518,13,1,13,8
20171109,257389,17,10,17,18
20171109,258874,19,35,19,39
20171109,259219,20,42,21,19
20171109,259282,6,53,7,4
20171109,260604,8,12,8,16
20171109,260939,12,17,12,20
20171109,261588,6,53,7,5
20171109,261869,16,20,16,22
20171109,262280,16,35,17,3
20171109,263469,8,3,8,13
20171109,263842,20,47,20,59
20171109,264335,10,32,10,49
20171109,265376,7,8,7,27
20171109,265840,10,36,10,51
20171109,267342,15,53,16,11
20171109,269319,11,15,11,19
20171109,269490,8,6,8,23
20171109,269570,5,7,5,16
20171109,270824,8,20,8,27
20171109,271494,8,5,8,14
20171109,273106,18,56,19,3
20171109,273491,16,27,16,35
20171109,273968,11,29,11,36
20171109,274753,6,29,6,39
20171109,274883,20,7,20,35
20171109,275916,11,54,12,10
20171109,276267,23,20,23,27
20171109,277963,14,3,14,9
20171109,278717,9,34,9,37
20171109,279154,16,42,16,49
20171109,279592,21,32,22,25
20171109,280248,18,8,18,22
20171109,280256,16,44,16,49
20171109,280362,13,36,13,38
20171109,280936,5,13,5,46
20171109,281021,8,3,8,8
20171109,282029,18,20,18,37
20171109,282808,7,55,8,9
20171109,282838,1,11,1,16
20171109,284303,6,23,6,34
20171109,285126,20,23,20,31
20171109,286773,13,16,13,35
20171109,287293,6,51,6,59
20171109,287812,6,51,6,55
20171109,288254,17,50,18,45
20171109,288283,8,10,8,38
20171109,291604,17,54,18,9
20171109,291954,17,32,17,36
20171109,292491,12,47,12,56
20171109,293155,8,44,8,57
20171109,294053,16,41,16,45
20171109,294748,20,26,20,30
20171109,297238,8,23,8,33
20171109,297804,8,28,8,37
20171109,299633,7,58,8,6
20171109,301575,6,0,6,15
20171109,301903,6,43,7,13
20171109,301945,19,11,19,23
20171109,303022,19,2,19,16
20171109,303900,10,6,10,8
20171109,304270,11,9,11,31
20171109,305975,18,51,18,55
20171109,306067,13,18,13,27
20171109,307506,8,44,8,54
20171109,307517,16,39,17,0
20171109,307957,16,37,16,47
20171109,308053,16,50,17,20
20171109,310657,10,48,10,55
20171109,314393,10,31,11,10
20171109,314470,15,30,15,52
20171109,315835,13,50,13,56
20171109,316496,15,31,16,20
20171109,317766,21,11,21,50
20171109,317854,9,34,9,38
20171109,318240,11,43,12,17
20171109,318266,10,32,10,47
20171109,318632,11,16,11,23
20171109,318907,14,0,14,11
20171109,319498,9,24,9,34
20171109,319961,8,9,8,13
20171109,321221,6,19,6,37
20171109,321671,18,22,18,40
20171109,322233,11,15,11,26
20171109,324136,12,26,12,28
20171109,324370,16,48,17,48
20171109,324658,18,32,18,38
20171109,325109,21,29,21,46
20171109,328480,8,43,8,46
20171109,330966,9,42,9,53
20171109,332079,17,36,17,46
20171109,332413,14,21,15,34
20171109,333069,18,18,18,38
20171109,334206,7,18,7,23
20171109,334576,14,7,14,13
20171109,334890,18,10,18,12
20171109,335710,9,32,9,38
20171109,336475,15,52,16,14
20171109,337664,17,41,17,45
20171109,340067,5,30,5,44
20171109,340343,16,33,16,35
20171109,342880,20,47,21,18
20171109,343151,8,13,8,19
20171109,343923,8,16,8,30
20171109,344439,10,39,10,44
20171109,344556,8,8,8,14
20171109,344598,8,4,8,10
20171109,345001,12,34,12,55
20171109,345275,5,48,6,1
20171109,347201,6,5,6,15
20171109,347682,7,30,7,48
20171109,347970,16,28,17,4
20171109,350083,18,11,18,33
20171109,350968,15,33,15,47
20171109,351532,4,32,4,54
20171109,351580,22,39,22,48
20171109,352116,17,44,17,52
20171109,352310,10,38,11,17
20171109,353810,5,8,5,51
20171109,353895,5,26,6,28
20171109,354072,5,37,6,13
20171109,354096,18,1,18,7
20171109,354465,16,29,16,35
20171109,356032,13,22,13,26
20171109,356590,17,8,17,11
20171109,360118,19,39,19,57
20171109,361145,21,37,21,38
20171109,365089,17,6,17,11
20171109,365212,13,32,13,41
20171109,366371,11,21,11,29
20171109,367131,15,41,15,56
20171109,367996,13,30,13,39
20171109,368084,14,1,14,7
20171109,369853,19,17,19,25
20171109,370403,14,27,14,31
20171109,370820,18,39,18,46
20171109,372040,8,0,8,27
20171109,372795,8,59,9,28
20171109,373786,22,14,22,46
20171109,373914,6,42,7,35
20171109,375260,11,31,11,36
20171109,375666,10,3,10,12
20171109,376093,5,33,5,50
20171109,376440,6,38,6,49
20171109,377504,6,18,6,32
20171109,377974,9,13,9,24
20171109,378476,12,13,12,23
20171109,378976,5,59,6,6
20171109,380062,15,32,15,57
20171109,380314,17,49,17,51
20171109,381221,6,39,6,52
20171109,383048,12,55,12,58
20171109,384061,13,14,13,28
20171109,384833,6,12,6,37
20171109,386225,7,51,7,57
20171109,387068,18,18,18,23
20171109,387476,14,34,14,40
20171109,388094,15,23,15,29
20171109,388655,18,4,18,17
20171109,389022,16,23,16,26
20171109,391839,12,50,13,2
20171109,393177,11,58,11,59
20171109,394681,7,0,7,1
20171109,394740,13,42,13,48
20171109,394840,21,14,21,16
20171109,395529,5,51,6,30
20171109,395990,15,26,15,36
20171109,395991,20,6,21,10
20171109,397434,17,4,17,8
20171109,398621,5,57,6,40
20171109,400241,7,44,7,58
20171109,400764,8,9,8,29
20171109,404253,4,52,5,5
20171109,405964,8,10,8,42
20171109,407215,1,13,1,23
20171109,407659,9,3,9,13
20171109,409850,19,46,20,21
20171109,410430,15,36,15,40
20171109,410589,15,4,15,8
20171109,411517,8,36,8,43
20171109,411578,5,11,5,22
20171109,411613,6,35,7,2
20171109,416733,8,30,8,31
20171109,418995,17,51,17,59
20171109,419096,17,22,17,24
20171109,419162,11,1,11,28
20171109,419554,8,48,8,57
20171109,421602,5,52,6,14
20171109,424477,8,22,8,45
20171109,424982,5,54,6,10
20171109,425317,6,19,6,47
20171109,425330,6,56,7,30
20171109,425908,9,25,9,53
20171109,426221,9,51,9,57
20171109,427107,5,58,6,27
20171109,429677,11,23,11,28
20171109,430642,10,44,10,50
20171109,430704,17,8,17,12
20171109,431165,13,46,13,51
20171109,431765,11,41,11,45
20171109,431821,19,24,19,37
20171109,434292,20,37,21,14
20171109,434903,11,24,11,27
20171109,436898,13,59,14,52
20171109,439966,19,33,19,34
20171109,440197,8,8,8,14
20171109,442106,8,15,8,29
20171109,443110,7,7,7,16
20171109,444372,14,18,14,23
20171109,445303,9,42,10,2
20171109,446159,15,52,16,21
20171109,446560,15,9,15,32
20171109,447484,16,3,16,13
20171109,449462,17,3,17,10
20171109,451833,12,20,12,28
20171109,452773,9,37,10,13
20171109,453051,6,15,6,16
20171109,459329,6,6,7,3
20171109,459887,5,26,5,30
20171109,460314,10,34,10,38
20171109,461979,12,13,12,50
20171109,463022,2,38,2,47
20171109,463193,21,28,21,32
20171109,463508,7,53,8,14
20171109,464391,9,4,10,10
20171109,464487,19,22,19,28
20171109,464495,11,48,11,55
20171109,465667,20,49,21,3
20171109,466588,18,19,18,34
20171109,467549,6,28,6,49
20171109,467571,13,25,13,29
20171109,468224,8,43,8,54
20171109,468344,17,10,17,21
20171109,468897,14,14,14,19
20171109,468941,7,21,7,23
20171109,469236,10,16,10,33
20171109,470437,10,39,10,45
20171109,470565,13,28,13,53
20171109,470928,19,24,19,49
20171109,475021,9,17,9,27
20171109,477464,7,20,7,57
20171109,478264,6,30,6,40
20171109,479684,6,38,6,50
20171109,483371,14,9,14,14
20171109,484108,14,13,14,18
20171109,484145,14,25,14,40
20171109,485555,11,32,11,46
20171109,485841,21,27,21,44
20171109,486560,8,41,8,42
20171109,487381,11,52,12,3
20171109,487882,21,8,21,12
20171109,488904,17,41,17,45
20171109,489106,7,18,7,38
20171109,489155,9,38,9,59
20171109,490518,10,8,10,15
20171109,491080,7,55,8,4
20171109,491262,6,24,6,28
20171109,491478,9,28,9,36
20171109,492200,17,5,17,20
20171109,493384,15,13,15,22
20171109,494196,13,3,13,7
20171109,494258,5,7,5,41
20171109,494339,9,35,9,54
20171109,494489,18,39,19,12
20171109,496126,16,53,16,56
20171109,496462,8,29,9,6
20171109,496943,9,13,9,52
20171109,497060,10,33,10,43
20171109,497751,11,22,11,57
20171109,498877,10,16,10,26
20171109,499369,17,47,18,29
20171109,499638,6,30,6,40
20171109,499847,18,16,18,21
20171109,500213,9,7,9,13
20171109,501901,16,56,17,28
20171109,502428,17,23,17,32
20171109,503209,9,25,9,47
20171109,503693,16,3,16,18
20171109,507581,8,54,9,3
20171109,511780,11,24,11,30
20171109,512163,17,55,18,4
20171109,512459,8,31,8,43
20171109,512678,8,47,9,54
20171109,513577,12,27,12,28
20171109,513827,17,14,17,20
20171109,515050,11,32,11,36
20171109,517023,19,3,19,9
20171109,519258,8,56,9,11
20171109,520820,16,12,16,39
20171109,521972,19,6,19,40
20171109,522118,11,0,11,16
20171109,523231,18,7,18,14
20171109,524201,19,25,19,35
20171109,524376,15,15,15,48
20171109,525050,9,39,9,49
20171109,525085,21,53,22,11
20171109,525413,9,36,9,44
20171109,526403,16,29,16,40
20171109,529956,19,2,19,6
20171109,530599,8,10,8,40
20171109,531358,10,14,10,35
20171109,532026,7,47,8,10
20171109,534066,12,0,12,12
20171109,534551,4,36,4,41
20171109,539149,15,31,15,37
20171109,542451,7,26,7,33
20171109,543705,19,2,19,7
20171109,544260,16,3,16,13
20171109,544276,13,2,13,5
20171109,545217,17,47,17,52
20171109,547096,7,51,7,59
20171109,549231,9,13,9,20
20171109,549916,7,40,7,49
20171109,550243,15,15,15,19
20171109,550685,18,35,18,41
20171109,550978,14,34,14,40
20171109,551347,21,34,21,37
20171109,551695,15,8,15,12
20171109,552333,12,41,12,50
20171109,552756,8,26,9,4
20171109,552769,12,52,13,22
20171109,552888,15,14,15,27
20171109,553148,10,12,10,20
20171109,554007,13,50,13,56
20171109,554042,7,22,7,33
20171109,554306,21,19,21,49
20171109,554944,19,49,19,55
20171109,555595,7,54,8,4
20171109,556029,16,41,17,16
20171109,557172,7,9,7,23
20171109,557337,21,48,21,53
20171109,557497,21,22,21,45
20171109,558631,17,59,18,7
20171109,559094,6,54,7,4
20171109,560978,22,29,22,34
20171109,561623,19,38,19,39
20171109,561763,8,27,8,36
20171109,562376,15,53,15,56
20171109,562971,17,11,17,17
20171109,563640,10,41,10,44
20171109,564942,6,55,7,0
20171109,565465,17,56,18,5
20171109,566961,17,15,17,20
20171109,569471,15,15,15,18
20171109,569482,17,40,18,17
20171109,570342,5,9,5,10
20171109,572227,19,35,19,39
20171109,572574,8,17,8,28
20171109,572716,11,48,11,54
20171109,575243,5,35,6,59
20171109,575664,8,17,8,22
20171109,577661,7,12,7,27
20171109,577852,6,29,6,39
20171109,578367,14,39,14,58
20171109,578918,19,20,19,29
20171109,579065,8,28,8,55
20171109,579393,17,35,17,41
20171109,579465,16,59,17,28
20171109,580631,4,21,4,43
20171109,580946,11,44,12,8
20171109,582130,9,49,9,58
20171109,582326,22,18,22,21
20171109,582480,15,24,15,45
20171109,582585,18,47,18,48
20171109,583400,11,42,12,4
20171109,585219,9,18,9,26
20171109,585519,14,59,15,2
20171109,587314,17,28,17,32
20171109,587794,9,17,9,20
20171109,587870,10,14,10,24
20171109,589062,21,13,21,23
20171109,591567,17,5,17,29
20171109,591591,23,3,23,57
20171109,592024,6,38,6,45
20171109,593742,5,37,5,46
20171109,594040,13,56,14,3
20171109,594620,18,40,18,53
20171109,596869,17,0,17,29
20171109,597351,12,33,12,37
20171109,598331,17,25,18,3
20171109,598884,12,30,13,21
20171109,599717,0,25,0,30
20171109,600357,12,14,12,34
20171109,600443,1,25,1,30
20171109,600782,23,9,23,16
20171109,603295,7,40,7,57
20171109,604667,22,50,23,0
20171109,606862,12,17,12,39
20171109,607465,8,27,8,29
20171109,608470,18,7,18,17
20171109,608724,18,6,18,15
20171109,609512,6,57,7,6
20171109,611178,20,1,20,8
20171109,611916,14,50,14,54
20171109,611999,5,46,5,58
20171109,612154,23,26,23,31
20171109,613374,10,21,10,28
20171109,615310,9,51,10,0
20171109,616968,19,2,19,57
20171109,617703,9,2,9,4
20171109,618231,11,41,11,46
20171109,618911,9,22,9,23
20171109,619672,21,43,21,48
20171109,620863,8,13,8,21
20171109,621089,19,54,20,3
20171109,621136,17,15,17,38
20171109,622341,9,43,9,49
20171109,622431,7,55,8,27
20171109,622485,6,2,6,16
20171109,622647,13,31,13,39
20171109,623629,9,49,10,4
20171109,625143,15,55,16,2
20171109,628210,7,38,7,45
20171109,628712,19,5,19,43
20171109,628921,11,36,11,43
20171109,629060,21,14,21,23
20171109,629160,11,8,11,15
20171109,630571,14,10,14,20
20171109,630735,10,5,10,15
20171109,631573,11,12,11,19
20171109,632043,16,2,16,9
20171109,632071,17,1,17,23
20171109,632283,6,16,6,22
20171109,632318,14,41,14,48
20171109,635266,20,21,20,28
20171109,636682,5,35,6,1
20171109,637157,9,0,9,31
20171109,640791,14,4,14,12
20171109,640866,23,32,23,42
20171109,640876,11,17,11,20
20171109,640981,9,38,10,1
20171109,643984,20,42,21,2
20171109,643985,9,41,9,49
20171109,644088,19,40,19,51
20171109,644295,10,54,11,2
20171109,646019,16,15,16,23
20171109,647035,6,49,7,27
20171109,650902,14,11,14,18
20171109,651252,15,11,15,14
20171109,651712,9,29,9,51
20171109,651804,13,46,14,0
20171109,653757,9,32,9,41
20171109,654980,15,5,15,15
20171109,655011,8,31,8,40
20171109,655503,10,31,10,38
20171109,656308,6,10,6,21
20171109,656326,9,32,9,36
20171109,657943,8,49,8,57
20171109,658371,8,42,8,53
20171109,658737,21,26,21,48
20171109,658904,8,50,9,2
20171109,659451,10,30,10,34
20171109,660789,12,4,12,6
20171109,660897,7,36,7,59
20171109,662088,10,54,11,0
20171109,662140,15,30,15,38
20171109,662235,20,53,21,0
20171109,663021,6,29,6,56
20171109,663037,22,49,23,19
20171109,663144,5,57,6,11
20171109,664082,16,47,16,59
20171109,664539,21,21,21,27
20171109,665609,5,48,6,15
20171109,667070,16,45,16,48
20171109,668703,12,6,12,40
20171109,669341,19,15,19,30
20171109,669580,16,44,17,14
20171109,669707,19,38,19,49
20171109,670809,8,9,8,30
20171109,671020,12,17,12,19
20171109,671796,16,35,16,43
20171109,671894,17,44,18,11
20171109,672364,9,46,9,50
20171109,673625,5,55,6,20
20171109,673994,6,3,6,9
20171109,674079,11,21,11,25
20171109,674443,13,34,13,38
20171109,674661,12,48,12,58
20171109,675812,10,16,10,29
20171109,676274,7,54,7,59
20171109,676422,18,35,18,44
20171109,677973,13,50,13,56
20171109,678415,19,48,20,23
20171109,678545,5,44,6,12
20171109,679131,18,51,19,11
20171109,679729,7,41,7,49
20171109,680852,18,1,18,9
20171109,681872,13,25,13,28
20171109,682081,21,4,21,14
20171109,682141,18,10,18,42
20171109,682736,16,26,16,30
20171109,683333,8,34,8,43
20171109,684364,5,27,5,36
20171109,686888,4,37,4,46
20171109,686966,9,6,9,11
20171109,687385,10,57,10,59
20171109,687594,4,11,4,22
20171109,688884,5,27,5,48
20171109,688888,21,19,21,46
20171109,690732,20,1,20,21
20171109,691782,17,38,17,49
20171109,692058,7,15,7,17
20171109,692679,13,49,14,11
20171109,692726,12,31,12,39
20171109,693818,6,44,7,11
20171109,695803,18,12,18,16
20171109,696204,9,38,9,47
20171109,696365,16,45,16,53
20171109,696557,8,49,8,54
20171109,696800,14,35,14,39
20171109,697264,15,45,15,59
20171109,697346,6,59,7,7
20171109,697389,6,35,6,51
20171109,697396,5,45,6,23
20171109,697714,8,43,8,45
20171109,697793,16,27,16,54
20171109,697870,11,6,11,42
20171109,698332,18,32,18,38
20171109,698430,16,27,16,48
20171109,698753,16,28,16,32
20171109,699089,11,47,11,52
20171109,701138,8,20,8,23
20171109,702577,9,32,9,56
20171109,702831,13,5,13,13
20171109,703229,12,34,13,2
20171109,703510,7,47,7,54
20171109,703642,6,43,6,47
20171109,705478,16,50,17,19
20171109,706175,9,35,9,42
20171109,706435,16,21,16,39
20171109,707120,19,24,19,34
20171109,707786,7,50,7,52
20171109,707980,5,34,5,39
20171109,708839,12,51,12,52
20171109,709466,21,16,21,19
20171109,710029,17,52,18,29
20171109,710462,12,19,12,24
20171109,710911,20,0,20,4
20171109,711099,0,22,1,15
20171109,711223,7,28,7,33
20171109,711224,6,50,6,58
20171109,712095,12,1,12,5
20171110,13314,10,15,10,25
20171110,20469,15,20,15,21
20171110,34040,14,55,14,58
20171110,36164,8,17,9,2
20171110,40392,11,59,12,10
20171110,41380,12,39,12,58
20171110,42473,6,40,6,45
20171110,43718,11,28,11,37
20171110,45462,23,25,23,31
20171110,45507,15,48,16,24
20171110,47001,22,45,22,46
20171110,47090,8,43,9,6
20171110,52442,10,51,11,4
20171110,52626,6,59,7,2
20171110,52975,14,9,14,12
20171110,53074,18,1,18,5
20171110,53841,18,9,18,15
20171110,54951,19,53,19,59
20171110,55736,7,29,7,54
20171110,55862,18,0,18,24
20171110,59046,11,6,11,18
20171110,60033,7,53,8,3
20171110,60944,7,23,7,25
20171110,60969,6,27,6,35
20171110,61155,18,17,18,37
20171110,62702,17,38,17,43
20171110,63966,8,15,8,22
20171110,64145,17,23,17,32
20171110,64954,4,47,4,56
20171110,66934,4,41,5,7
20171110,69930,22,42,22,58
20171110,71268,12,29,12,37
20171110,72052,17,23,17,29
20171110,73899,10,14,10,50
20171110,74125,12,7,12,24
20171110,75756,9,13,9,18
20171110,76033,22,45,22,55
20171110,76480,21,18,21,32
20171110,77162,14,20,14,22
20171110,77452,18,24,19,7
20171110,77777,9,20,9,27
20171110,77867,14,37,14,48
20171110,78644,7,3,7,8
20171110,78916,5,25,5,35
20171110,79051,19,19,19,39
20171110,79346,10,25,10,28
20171110,79355,14,29,15,14
20171110,79596,21,0,21,10
20171110,80103,12,48,12,58
20171110,80284,10,51,10,52
20171110,80791,7,54,8,20
20171110,81428,20,1,20,8
20171110,81636,13,49,13,58
20171110,84482,20,28,20,51
20171110,84485,16,27,16,33
20171110,85003,20,47,20,54
20171110,85079,16,21,16,39
20171110,85170,5,59,6,5
20171110,85599,13,27,13,28
20171110,87191,12,37,12,42
20171110,87384,13,23,13,28
20171110,87858,19,35,19,55
20171110,88117,6,2,6,28
20171110,88616,9,35,9,44
20171110,88831,7,15,7,21
20171110,90684,18,58,19,5
20171110,91730,11,37,11,48
20171110,92318,21,38,21,42
20171110,93187,10,24,10,52
20171110,93242,14,39,14,41
20171110,93403,11,46,12,26
20171110,94587,9,0,9,3
20171110,94709,0,8,0,15
20171110,94934,20,33,21,8
20171110,95333,11,55,12,18
20171110,95760,17,21,17,35
20171110,96448,14,17,14,19
20171110,96871,8,38,8,49
20171110,97296,15,30,15,54
20171110,97348,11,29,11,36
20171110,97667,17,32,17,42
20171110,98031,17,22,17,36
20171110,98222,11,4,11,12
20171110,99498,7,45,7,52
20171110,99982,8,10,8,35
20171110,100641,5,55,5,59
20171110,101816,10,4,10,13
20171110,102268,20,55,21,18
20171110,102315,8,51,9,18
20171110,102677,16,27,16,37
20171110,103587,5,29,5,36
20171110,103735,22,31,22,41
20171110,103770,0,31,0,41
20171110,105497,11,14,11,27
20171110,106181,18,13,18,22
20171110,107359,18,32,18,52
20171110,107696,14,41,14,55
20171110,107733,11,55,12,9
20171110,109073,7,19,7,29
20171110,109728,9,18,9,55
20171110,109817,8,28,8,32
20171110,109838,6,41,6,42
20171110,110339,17,42,18,24
20171110,110793,18,39,18,47
20171110,111236,22,8,22,17
20171110,111349,17,36,18,5
20171110,111975,11,12,11,38
20171110,112157,6,21,6,31
20171110,114524,16,51,17,2
20171110,114926,20,8,20,13
