,user_id,connection_start_datetime,connection_end_datetime,active_hour_int,date_str,day_date,year_num,month_num,week_of_year_num,day_num,day_of_week,day_of_week_name
3021,664344,2017-10-30 21:24,2017-10-30 21:33,21,20171030,2017-10-30,2017,10,44,30,1,Monday
3022,665215,2017-10-30 19:41,2017-10-30 19:54,19,20171030,2017-10-30,2017,10,44,30,1,Monday
3023,665609,2017-10-30 05:48,2017-10-30 06:16,5,20171030,2017-10-30,2017,10,44,30,1,Monday
3024,665609,2017-10-30 05:48,2017-10-30 06:16,6,20171030,2017-10-30,2017,10,44,30,1,Monday
3025,665799,2017-10-30 22:04,2017-10-30 22:13,22,20171030,2017-10-30,2017,10,44,30,1,Monday
3026,666135,2017-10-30 12:50,2017-10-30 12:53,12,20171030,2017-10-30,2017,10,44,30,1,Monday
3027,666721,2017-10-30 13:53,2017-10-30 13:57,13,20171030,2017-10-30,2017,10,44,30,1,Monday
3028,668157,2017-10-30 18:27,2017-10-30 18:33,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3029,668364,2017-10-30 16:28,2017-10-30 16:29,16,20171030,2017-10-30,2017,10,44,30,1,Monday
3030,668368,2017-10-30 20:25,2017-10-30 20:32,20,20171030,2017-10-30,2017,10,44,30,1,Monday
3031,668845,2017-10-30 20:49,2017-10-30 21:00,20,20171030,2017-10-30,2017,10,44,30,1,Monday
3032,668845,2017-10-30 20:49,2017-10-30 21:00,21,20171030,2017-10-30,2017,10,44,30,1,Monday
3033,669499,2017-10-30 09:59,2017-10-30 10:05,9,20171030,2017-10-30,2017,10,44,30,1,Monday
3034,669499,2017-10-30 09:59,2017-10-30 10:05,10,20171030,2017-10-30,2017,10,44,30,1,Monday
3035,669707,2017-10-30 19:32,2017-10-30 19:40,19,20171030,2017-10-30,2017,10,44,30,1,Monday
3036,670263,2017-10-30 09:00,2017-10-30 09:10,9,20171030,2017-10-30,2017,10,44,30,1,Monday
3037,670309,2017-10-30 11:06,2017-10-30 11:12,11,20171030,2017-10-30,2017,10,44,30,1,Monday
3038,670357,2017-10-30 18:05,2017-10-30 18:15,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3039,670510,2017-10-30 11:06,2017-10-30 11:10,11,20171030,2017-10-30,2017,10,44,30,1,Monday
3040,670555,2017-10-30 17:27,2017-10-30 17:45,17,20171030,2017-10-30,2017,10,44,30,1,Monday
3041,670592,2017-10-30 05:26,2017-10-30 05:42,5,20171030,2017-10-30,2017,10,44,30,1,Monday
3042,670713,2017-10-30 16:31,2017-10-30 16:32,16,20171030,2017-10-30,2017,10,44,30,1,Monday
3043,670809,2017-10-30 08:35,2017-10-30 08:57,8,20171030,2017-10-30,2017,10,44,30,1,Monday
3044,670984,2017-10-30 20:12,2017-10-30 20:20,20,20171030,2017-10-30,2017,10,44,30,1,Monday
3045,671562,2017-10-30 18:45,2017-10-30 18:49,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3046,672265,2017-10-30 06:34,2017-10-30 06:38,6,20171030,2017-10-30,2017,10,44,30,1,Monday
3047,672304,2017-10-30 17:18,2017-10-30 17:21,17,20171030,2017-10-30,2017,10,44,30,1,Monday
3048,672612,2017-10-30 20:30,2017-10-30 20:48,20,20171030,2017-10-30,2017,10,44,30,1,Monday
3049,673153,2017-10-30 10:34,2017-10-30 10:39,10,20171030,2017-10-30,2017,10,44,30,1,Monday
3050,673418,2017-10-30 23:23,2017-10-30 23:43,23,20171030,2017-10-30,2017,10,44,30,1,Monday
3051,673720,2017-10-30 19:16,2017-10-30 19:26,19,20171030,2017-10-30,2017,10,44,30,1,Monday
3052,674079,2017-10-30 10:22,2017-10-30 10:28,10,20171030,2017-10-30,2017,10,44,30,1,Monday
3053,674423,2017-10-30 07:39,2017-10-30 07:49,7,20171030,2017-10-30,2017,10,44,30,1,Monday
3054,674661,2017-10-30 17:03,2017-10-30 17:14,17,20171030,2017-10-30,2017,10,44,30,1,Monday
3055,675013,2017-10-30 09:10,2017-10-30 09:50,9,20171030,2017-10-30,2017,10,44,30,1,Monday
3056,675544,2017-10-30 14:26,2017-10-30 14:29,14,20171030,2017-10-30,2017,10,44,30,1,Monday
3057,675601,2017-10-30 06:44,2017-10-30 06:48,6,20171030,2017-10-30,2017,10,44,30,1,Monday
3058,676182,2017-10-30 16:59,2017-10-30 17:11,16,20171030,2017-10-30,2017,10,44,30,1,Monday
3059,676182,2017-10-30 16:59,2017-10-30 17:11,17,20171030,2017-10-30,2017,10,44,30,1,Monday
3060,676462,2017-10-30 10:53,2017-10-30 10:58,10,20171030,2017-10-30,2017,10,44,30,1,Monday
3061,676642,2017-10-30 13:34,2017-10-30 13:44,13,20171030,2017-10-30,2017,10,44,30,1,Monday
3062,676713,2017-10-30 13:52,2017-10-30 14:03,13,20171030,2017-10-30,2017,10,44,30,1,Monday
3063,676713,2017-10-30 13:52,2017-10-30 14:03,14,20171030,2017-10-30,2017,10,44,30,1,Monday
3064,676815,2017-10-30 08:51,2017-10-30 08:54,8,20171030,2017-10-30,2017,10,44,30,1,Monday
3065,676885,2017-10-30 13:28,2017-10-30 13:40,13,20171030,2017-10-30,2017,10,44,30,1,Monday
3066,677199,2017-10-30 11:53,2017-10-30 11:59,11,20171030,2017-10-30,2017,10,44,30,1,Monday
3067,677295,2017-10-30 05:37,2017-10-30 05:49,5,20171030,2017-10-30,2017,10,44,30,1,Monday
3068,677476,2017-10-30 04:47,2017-10-30 04:50,4,20171030,2017-10-30,2017,10,44,30,1,Monday
3069,677923,2017-10-30 09:03,2017-10-30 09:21,9,20171030,2017-10-30,2017,10,44,30,1,Monday
3070,678180,2017-10-30 17:10,2017-10-30 17:33,17,20171030,2017-10-30,2017,10,44,30,1,Monday
3071,678415,2017-10-30 05:06,2017-10-30 05:44,5,20171030,2017-10-30,2017,10,44,30,1,Monday
3072,678545,2017-10-30 06:00,2017-10-30 06:27,6,20171030,2017-10-30,2017,10,44,30,1,Monday
3073,678694,2017-10-30 11:31,2017-10-30 11:54,11,20171030,2017-10-30,2017,10,44,30,1,Monday
3074,678919,2017-10-30 08:54,2017-10-30 09:02,8,20171030,2017-10-30,2017,10,44,30,1,Monday
3075,678919,2017-10-30 08:54,2017-10-30 09:02,9,20171030,2017-10-30,2017,10,44,30,1,Monday
3076,679001,2017-10-30 05:14,2017-10-30 05:16,5,20171030,2017-10-30,2017,10,44,30,1,Monday
3077,679044,2017-10-30 08:48,2017-10-30 09:19,8,20171030,2017-10-30,2017,10,44,30,1,Monday
3078,679044,2017-10-30 08:48,2017-10-30 09:19,9,20171030,2017-10-30,2017,10,44,30,1,Monday
3079,679100,2017-10-30 17:12,2017-10-30 17:18,17,20171030,2017-10-30,2017,10,44,30,1,Monday
3080,679507,2017-10-30 09:14,2017-10-30 09:35,9,20171030,2017-10-30,2017,10,44,30,1,Monday
3081,679530,2017-10-30 18:20,2017-10-30 18:22,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3082,679581,2017-10-30 18:19,2017-10-30 18:26,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3083,679616,2017-10-30 18:52,2017-10-30 19:16,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3084,679616,2017-10-30 18:52,2017-10-30 19:16,19,20171030,2017-10-30,2017,10,44,30,1,Monday
3085,679691,2017-10-30 20:48,2017-10-30 20:57,20,20171030,2017-10-30,2017,10,44,30,1,Monday
3086,680970,2017-10-30 06:22,2017-10-30 06:33,6,20171030,2017-10-30,2017,10,44,30,1,Monday
3087,681455,2017-10-30 21:10,2017-10-30 21:16,21,20171030,2017-10-30,2017,10,44,30,1,Monday
3088,681722,2017-10-30 18:04,2017-10-30 18:12,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3089,681727,2017-10-30 08:38,2017-10-30 08:42,8,20171030,2017-10-30,2017,10,44,30,1,Monday
3090,682087,2017-10-30 12:43,2017-10-30 12:53,12,20171030,2017-10-30,2017,10,44,30,1,Monday
3091,682342,2017-10-30 11:24,2017-10-30 11:35,11,20171030,2017-10-30,2017,10,44,30,1,Monday
3092,682373,2017-10-30 12:15,2017-10-30 12:19,12,20171030,2017-10-30,2017,10,44,30,1,Monday
3093,682526,2017-10-30 10:51,2017-10-30 11:23,10,20171030,2017-10-30,2017,10,44,30,1,Monday
3094,682526,2017-10-30 10:51,2017-10-30 11:23,11,20171030,2017-10-30,2017,10,44,30,1,Monday
3095,682555,2017-10-30 18:07,2017-10-30 18:51,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3096,683073,2017-10-30 10:00,2017-10-30 10:03,10,20171030,2017-10-30,2017,10,44,30,1,Monday
3097,683101,2017-10-30 18:47,2017-10-30 19:06,18,20171030,2017-10-30,2017,10,44,30,1,Monday
3098,683101,2017-10-30 18:47,2017-10-30 19:06,19,20171030,2017-10-30,2017,10,44,30,1,Monday
3099,683517,2017-10-30 08:31,2017-10-30 08:33,8,20171030,2017-10-30,2017,10,44,30,1,Monday
3100,683701,2017-10-30 17:13,2017-10-30 17:16,17,20171030,2017-10-30,2017,10,44,30,1,Monday
3101,683872,2017-10-30 10:56,2017-10-30 12:18,10,20171030,2017-10-30,2017,10,44,30,1,Monday
3102,683872,2017-10-30 10:56,2017-10-30 12:18,11,20171030,2017-10-30,2017,10,44,30,1,Monday
3103,683872,2017-10-30 10:56,2017-10-30 12:18,12,20171030,2017-10-30,2017,10,44,30,1,Monday
3104,684082,2017-10-30 16:22,2017-10-30 16:46,16,20171030,2017-10-30,2017,10,44,30,1,Monday
3105,685260,2017-10-30 19:55,2017-10-30 19:59,19,20171030,2017-10-30,2017,10,44,30,1,Monday
3106,22195,2017-10-31 05:14,2017-10-31 05:30,5,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3107,23309,2017-10-31 09:04,2017-10-31 09:08,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3108,25228,2017-10-31 08:51,2017-10-31 08:55,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3109,27159,2017-10-31 17:30,2017-10-31 17:34,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3110,27196,2017-10-31 04:40,2017-10-31 04:43,4,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3111,28004,2017-10-31 05:24,2017-10-31 05:36,5,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3112,28723,2017-10-31 06:40,2017-10-31 06:43,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3113,29480,2017-10-31 15:12,2017-10-31 15:21,15,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3114,32758,2017-10-31 16:22,2017-10-31 16:26,16,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3115,33685,2017-10-31 06:51,2017-10-31 06:58,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3116,34040,2017-10-31 09:52,2017-10-31 10:06,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3117,34040,2017-10-31 09:52,2017-10-31 10:06,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3118,37145,2017-10-31 18:29,2017-10-31 18:38,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3119,39621,2017-10-31 11:07,2017-10-31 11:10,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3120,40893,2017-10-31 19:16,2017-10-31 19:20,19,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3121,42132,2017-10-31 18:44,2017-10-31 18:54,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3122,45191,2017-10-31 15:18,2017-10-31 15:23,15,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3123,51559,2017-10-31 06:51,2017-10-31 06:55,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3124,56298,2017-10-31 17:02,2017-10-31 17:46,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3125,58464,2017-10-31 22:36,2017-10-31 22:56,22,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3126,58882,2017-10-31 05:17,2017-10-31 05:23,5,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3127,59907,2017-10-31 05:41,2017-10-31 05:45,5,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3128,62691,2017-10-31 11:03,2017-10-31 11:09,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3129,63870,2017-10-31 09:42,2017-10-31 10:07,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3130,63870,2017-10-31 09:42,2017-10-31 10:07,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3131,64145,2017-10-31 12:21,2017-10-31 12:31,12,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3132,66572,2017-10-31 21:24,2017-10-31 21:29,21,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3133,66583,2017-10-31 14:08,2017-10-31 14:20,14,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3134,68128,2017-10-31 11:24,2017-10-31 11:42,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3135,69276,2017-10-31 05:00,2017-10-31 05:29,5,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3136,71122,2017-10-31 10:22,2017-10-31 10:33,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3137,71733,2017-10-31 06:16,2017-10-31 06:18,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3138,71976,2017-10-31 12:47,2017-10-31 12:51,12,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3139,72569,2017-10-31 11:12,2017-10-31 11:18,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3140,73557,2017-10-31 10:03,2017-10-31 10:47,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3141,74125,2017-10-31 19:38,2017-10-31 19:42,19,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3142,74595,2017-10-31 10:55,2017-10-31 11:00,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3143,74595,2017-10-31 10:55,2017-10-31 11:00,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3144,74865,2017-10-31 08:45,2017-10-31 09:00,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3145,74865,2017-10-31 08:45,2017-10-31 09:00,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3146,74969,2017-10-31 16:54,2017-10-31 17:16,16,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3147,74969,2017-10-31 16:54,2017-10-31 17:16,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3148,75756,2017-10-31 12:45,2017-10-31 12:52,12,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3149,75980,2017-10-31 20:17,2017-10-31 21:01,20,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3150,75980,2017-10-31 20:17,2017-10-31 21:01,21,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3151,76306,2017-10-31 12:08,2017-10-31 12:46,12,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3152,76791,2017-10-31 07:56,2017-10-31 08:04,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3153,76791,2017-10-31 07:56,2017-10-31 08:04,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3154,77162,2017-10-31 07:37,2017-10-31 07:41,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3155,77556,2017-10-31 04:31,2017-10-31 04:50,4,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3156,77608,2017-10-31 09:29,2017-10-31 09:39,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3157,77663,2017-10-31 15:23,2017-10-31 15:28,15,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3158,77682,2017-10-31 18:33,2017-10-31 18:46,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3159,78204,2017-10-31 23:26,2017-10-31 23:53,23,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3160,78822,2017-10-31 12:46,2017-10-31 13:26,12,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3161,78822,2017-10-31 12:46,2017-10-31 13:26,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3162,78916,2017-10-31 06:38,2017-10-31 06:44,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3163,79355,2017-10-31 19:02,2017-10-31 19:44,19,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3164,79736,2017-10-31 18:05,2017-10-31 18:12,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3165,80296,2017-10-31 17:43,2017-10-31 17:54,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3166,80737,2017-10-31 13:51,2017-10-31 13:56,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3167,80867,2017-10-31 09:46,2017-10-31 09:56,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3168,81163,2017-10-31 18:55,2017-10-31 18:57,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3169,81507,2017-10-31 08:04,2017-10-31 08:18,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3170,82459,2017-10-31 09:10,2017-10-31 09:19,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3171,83459,2017-10-31 07:26,2017-10-31 07:36,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3172,84642,2017-10-31 07:32,2017-10-31 07:42,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3173,85163,2017-10-31 09:25,2017-10-31 09:34,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3174,85316,2017-10-31 13:05,2017-10-31 13:14,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3175,85740,2017-10-31 08:17,2017-10-31 08:27,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3176,86104,2017-10-31 17:45,2017-10-31 17:52,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3177,86316,2017-10-31 16:44,2017-10-31 16:54,16,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3178,86433,2017-10-31 14:56,2017-10-31 14:59,14,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3179,87191,2017-10-31 13:54,2017-10-31 14:02,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3180,87191,2017-10-31 13:54,2017-10-31 14:02,14,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3181,87441,2017-10-31 13:46,2017-10-31 13:49,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3182,87714,2017-10-31 17:53,2017-10-31 17:57,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3183,87946,2017-10-31 08:58,2017-10-31 09:07,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3184,87946,2017-10-31 08:58,2017-10-31 09:07,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3185,88117,2017-10-31 06:21,2017-10-31 06:24,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3186,88419,2017-10-31 07:13,2017-10-31 07:23,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3187,88531,2017-10-31 18:38,2017-10-31 18:40,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3188,88742,2017-10-31 10:18,2017-10-31 10:26,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3189,89748,2017-10-31 14:10,2017-10-31 14:12,14,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3190,89858,2017-10-31 19:43,2017-10-31 19:53,19,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3191,90024,2017-10-31 18:02,2017-10-31 18:13,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3192,90693,2017-10-31 07:39,2017-10-31 07:43,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3193,91184,2017-10-31 17:47,2017-10-31 18:12,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3194,91184,2017-10-31 17:47,2017-10-31 18:12,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3195,92124,2017-10-31 08:13,2017-10-31 08:24,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3196,92181,2017-10-31 07:09,2017-10-31 07:15,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3197,92278,2017-10-31 18:42,2017-10-31 18:44,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3198,92318,2017-10-31 08:06,2017-10-31 08:15,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3199,92743,2017-10-31 07:46,2017-10-31 08:16,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3200,92743,2017-10-31 07:46,2017-10-31 08:16,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3201,93142,2017-10-31 18:11,2017-10-31 18:42,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3202,93679,2017-10-31 10:14,2017-10-31 10:47,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3203,93792,2017-10-31 14:03,2017-10-31 14:20,14,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3204,94021,2017-10-31 18:34,2017-10-31 18:37,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3205,94408,2017-10-31 09:11,2017-10-31 09:38,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3206,94527,2017-10-31 18:16,2017-10-31 18:19,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3207,94546,2017-10-31 07:16,2017-10-31 07:30,7,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3208,94732,2017-10-31 08:11,2017-10-31 08:19,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3209,95255,2017-10-31 08:07,2017-10-31 08:50,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3210,95333,2017-10-31 13:54,2017-10-31 14:31,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3211,95333,2017-10-31 13:54,2017-10-31 14:31,14,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3212,97179,2017-10-31 12:42,2017-10-31 12:51,12,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3213,97303,2017-10-31 17:34,2017-10-31 17:37,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3214,97867,2017-10-31 18:09,2017-10-31 18:12,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3215,97895,2017-10-31 09:35,2017-10-31 10:41,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3216,97895,2017-10-31 09:35,2017-10-31 10:41,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3217,98031,2017-10-31 17:04,2017-10-31 17:24,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3218,98253,2017-10-31 17:57,2017-10-31 18:23,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3219,98253,2017-10-31 17:57,2017-10-31 18:23,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3220,98502,2017-10-31 08:52,2017-10-31 08:55,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3221,98555,2017-10-31 08:45,2017-10-31 08:53,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3222,101228,2017-10-31 18:30,2017-10-31 18:38,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3223,101439,2017-10-31 10:40,2017-10-31 10:50,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3224,101507,2017-10-31 11:39,2017-10-31 11:46,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3225,102792,2017-10-31 15:11,2017-10-31 15:41,15,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3226,102927,2017-10-31 06:17,2017-10-31 06:31,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3227,103652,2017-10-31 13:47,2017-10-31 13:52,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3228,104829,2017-10-31 08:08,2017-10-31 08:14,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3229,105242,2017-10-31 18:41,2017-10-31 18:50,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3230,105321,2017-10-31 06:21,2017-10-31 06:38,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3231,105894,2017-10-31 16:09,2017-10-31 16:14,16,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3232,106151,2017-10-31 18:05,2017-10-31 18:11,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3233,107473,2017-10-31 16:09,2017-10-31 16:39,16,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3234,107987,2017-10-31 23:00,2017-10-31 23:06,23,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3235,108300,2017-10-31 08:26,2017-10-31 08:37,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3236,108369,2017-10-31 12:06,2017-10-31 12:17,12,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3237,108522,2017-10-31 20:08,2017-10-31 20:23,20,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3238,108953,2017-10-31 16:53,2017-10-31 17:04,16,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3239,108953,2017-10-31 16:53,2017-10-31 17:04,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3240,109418,2017-10-31 16:40,2017-10-31 17:36,16,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3241,109418,2017-10-31 16:40,2017-10-31 17:36,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3242,109817,2017-10-31 08:27,2017-10-31 08:33,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3243,109838,2017-10-31 05:38,2017-10-31 05:39,5,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3244,110010,2017-10-31 18:19,2017-10-31 18:28,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3245,110151,2017-10-31 18:51,2017-10-31 19:04,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3246,110151,2017-10-31 18:51,2017-10-31 19:04,19,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3247,110446,2017-10-31 05:02,2017-10-31 05:11,5,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3248,111023,2017-10-31 10:02,2017-10-31 10:24,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3249,111069,2017-10-31 18:32,2017-10-31 19:13,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3250,111069,2017-10-31 18:32,2017-10-31 19:13,19,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3251,111236,2017-10-31 15:03,2017-10-31 15:08,15,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3252,111421,2017-10-31 09:43,2017-10-31 09:45,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3253,111975,2017-10-31 11:28,2017-10-31 11:37,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3254,112008,2017-10-31 08:39,2017-10-31 08:44,8,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3255,112339,2017-10-31 17:37,2017-10-31 18:04,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3256,112339,2017-10-31 17:37,2017-10-31 18:04,18,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3257,112717,2017-10-31 06:21,2017-10-31 06:51,6,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3258,112920,2017-10-31 11:30,2017-10-31 11:48,11,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3259,113092,2017-10-31 10:32,2017-10-31 10:44,10,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3260,113908,2017-10-31 17:43,2017-10-31 17:50,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3261,114884,2017-10-31 17:36,2017-10-31 17:40,17,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3262,115425,2017-10-31 13:28,2017-10-31 13:44,13,20171031,2017-10-31,2017,10,44,31,2,Tuesday
3263,116256,2017-10-31 09:25,2017-10-31 09:30,9,20171031,2017-10-31,2017,10,44,31,2,Tuesday
